DILIST_ID,CompoundName,smiles,DILIst Classification ,Source,Routs of Administration 
993,JOSAMYCIN,COC1C(CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(C1O)N(C)C)OC(C)=O,1,DILIst Classification  ,
779,reserpine,COC1C(CC2CN3CCC4=C(NC5=C4C=CC(OC)=C5)C3CC2C1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1,0,DILIst Classification  Oral,Oral
1026,novobiocin,COC1C(OC(N)=O)C(O)C(OC2=C(C)C3=C(C=C2)C(O)C(=NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC1(C)C,1,DILIst Classification  ,
478,rifapentine,COC1C=COC2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C(C=NN1CCN(CC1)C1CCCC1)=C(O)C4=C3C2=O,0,DILIst Classification  Oral,Oral
513,rifaximin,COC1C=COC2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C1=C(N=C5C=C(C)C=CN15)C4=C3C2=O,0,DILIst Classification  Oral,Oral
80,rifabutin,COC1C=COC2(C)OC3=C(C2=O)C2=C(C(=O)C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C1=NC4(CCN(CC(C)C)CC4)N=C21)C(O)=C3C,1,DILIst Classification  Oral,Oral
17,rifampin,COC1C=COC2(C)OC3=C(C2=O)C2=C(O)C(C=NN4CCN(C)CC4)=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C(O)=C2C(O)=C3C,1,DILIst Classification  Oral,Oral
214,sirolimus,COC1CC(CC(C)C2CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1O,1,DILIst Classification  Oral,Oral
601,temsirolimus,COC1CC(CC(C)C2CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OC(=O)C(C)(CO)CO,0,DILIst Classification  Intravenous,Intravenous
606,everolimus,COC1CC(CC(C)C2CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OCCO,0,DILIst Classification  Oral,Oral
215,tacrolimus,COC1CC(CCC1O)C=C(C)C1OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(C(CC2C)OC)C(CC(C)CC(C)=CC(CC=C)C(=O)CC(O)C1C)OC,1,DILIst Classification  Oral,Oral
1052,troleandomycin,COC1CC(OC2C(C)C(OC3OC(C)CC(C3OC(C)=O)N(C)C)C(C)CC3(CO3)C(=O)C(C)C(OC(C)=O)C(C)C(C)OC(=O)C2C)OC(C)C1OC(C)=O,1,DILIst Classification  ,
1130,Cabazitaxel,COC1CC2OCC2(OC(C)=O)C2C(OC(=O)c3ccccc3)C3(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C(C(OC)C(=O)C12C)C3(C)C,1,DILIst Classification  ,
50,epirubicin,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0,DILIst Classification  Intravenous,Intravenous
185,doxorubicin,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO,1,DILIst Classification  Intravenous,Intravenous
930,Cisapride,COC1CN(CCCOC2=CC=C(F)C=C2)CCC1NC(=O)C1=CC(Cl)=C(N)C=C1OC,0,DILIst Classification  Oral,Oral
922,Artemether,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,0,DILIst Classification  Oral,Oral
1102,mibefradil,COCC(=O)OC1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)C1C(C)C,0,DILIst Classification  ,
965,Cerivastatin,COCC1=C(C2=CC=C(F)C=C2)C(C=CC(O)CC(O)CC(O)=O)=C(N=C1C(C)C)C(C)C,1,DILIst Classification  Oral,Oral
546,cefpodoxime,COCC1=C(N2C(SC1)C(NC(=O)C(=NOC)C1=CSC(N)=N1)C2=O)C(O)=O,0,DILIst Classification  Oral,Oral
175,metoprolol,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,1,DILIst Classification  Oral,Oral
677,fluvoxamine,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,0,DILIst Classification  Oral,Oral
593,aliskiren,COCCCOC1=CC(CC(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=CC=C1OC,1,DILIst Classification  Oral,Oral
153,rabeprazole,COCCCOC1=CC=NC(CS(=O)C2=NC3=C(N2)C=CC=C3)=C1C,1,DILIst Classification  Oral,Oral
472,gadoversetamide,COCCNC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)NCCOC)CC(O)=O)CC(O)=O,0,DILIst Classification  Intravenous,Intravenous
740,nimodipine,COCCOC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC(C)C,0,DILIst Classification  Oral,Oral
1138,Cilnidipine,COCCOC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCC=CC1=CC=CC=C1,1,DILIst Classification  ,
573,erlotinib,COCCOC1=CC2=NC=NC(NC3=CC=CC(=C3)C#C)=C2C=C1OCCOC,1,DILIst Classification  Oral,Oral
541,cefepime,CON=C(C(=O)NC1C2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C([O-])=O)C1=CSC(N)=N1,1,DILIst Classification  Intravenous,Intravenous
1134,Cefpirome,CON=C(C(=O)NC1C2SCC(C[N+]3=CC=CC4=C3CCC4)=C(N2C1=O)C([O-])=O)C1=CSC(N)=N1,1,DILIst Classification  ,
493,cefditoren,CON=C(C(=O)NC1C2SCC(C=CC3=C(C)N=CS3)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)C1=CSC(N)=N1,0,DILIst Classification  Oral,Oral
544,cefotaxime,CON=C(C(=O)NC1C2SCC(COC(C)=O)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,1,DILIst Classification  Intravenous,Intravenous
552,cefuroxime,CON=C(C(=O)NC1C2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)C1=CC=CO1,1,DILIst Classification  Oral,Oral
551,ceftriaxone,CON=C(C(=O)NC1C2SCC(CSC3=NC(=O)C(O)=NN3C)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,1,DILIst Classification  Intravenous,Intravenous
611,ceftizoxime,CON=C(C(=O)NC1C2SCC=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,0,DILIst Classification  Intravenous,Intravenous
490,gemifloxacin,CON=C1CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,1,DILIst Classification  Oral,Oral
917,Vismodegib,CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)NC1=CC(=C(Cl)C=C1)C1=CC=CC=N1,1,DILIst Classification  Oral,Oral
1006,ROFECOXIB,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
1200,Metopimazine,CS(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CC2)C(N)=O)C=C1,1,DILIst Classification  ,
875,lapatinib,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(NC3=CC=C(OCC4=CC(F)=CC=C4)C(Cl)=C3)N=CN=C2C=C1,1,DILIst Classification  Oral,Oral
179,nimesulide,CS(=O)(=O)NC1=CC=C(C=C1OC1=CC=CC=C1)[N+]([O-])=O,1,DILIst Classification  Oral,Oral
161,busulfan,CS(=O)(=O)OCCCCOS(C)(=O)=O,1,DILIst Classification  Oral,Oral
217,thioridazine,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1,1,DILIst Classification  Oral,Oral
388,cosyntropin,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)C(N)CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(O)=O,0,DILIst Classification  Intravenous,Intravenous
700,l-methionine,CSCCC(N)C(O)=O,0,DILIst Classification  Oral,Oral
392,pentagastrin,CSCCC(NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(O)=O)C(=O)NC(CC1=CC=CC=C1)C(N)=O,0,DILIst Classification  Intravenous,Intravenous
188,sincalide,CSCCC(NC(=O)C(Cc1ccc(OS(O)(=O)=O)cc1)NC(=O)C(N)CC(O)=O)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(O)=O)C(=O)NC(Cc1ccccc1)C(N)=O,0,DILIst Classification  Intravenous,Intravenous
904,Halothane,FC(F)(F)C(Cl)Br,1,DILIst Classification  Respiratory (inhalation),Respiratory (inhalation)
482,perflutren,FC(F)(F)C(F)(F)C(F)(F)F,0,DILIst Classification  Intravenous,Intravenous
633,efavirenz,FC(F)(F)C1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1,1,DILIst Classification  Oral,Oral
664,flecainide,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,1,DILIst Classification  Oral,Oral
979,ENFLURANE,FC(F)OC(F)(F)C(F)Cl,1,DILIst Classification  Respiratory (inhalation),Respiratory (inhalation)
974,Desflurane,FC(F)OC(F)C(F)(F)F,1,DILIst Classification  Respiratory (inhalation),Respiratory (inhalation)
629,droperidol,FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12,0,DILIst Classification  Intravenous,Intravenous
761,pimozide,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2)C1=CC=C(F)C=C1,0,DILIst Classification  Oral,Oral
1055,fluspirilene,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,1,DILIst Classification  Intramuscular,Intramuscular
1167,Fluindione,FC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,1,DILIst Classification  ,
72,paroxetine,FC1=CC=C(C=C1)C1CCNCC1COC1=CC=C2OCOC2=C1,1,DILIst Classification  Oral,Oral
775,quazepam,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2,0,DILIst Classification  Oral,Oral
462,fluorouracil,FC1C=NC(=O)NC1=O,1,DILIst Classification  Intravenous,Intravenous
265,letrozole,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,1,DILIst Classification  Oral,Oral
295,thiabendazole,N1C2=C(C=CC=C2)N=C1C1=CSC=N1,1,DILIst Classification  Oral,Oral
1059,phenothiazine,N1C2=CC=CC=C2SC2=C1C=CC=C2,1,DILIst Classification  ,
963,CALCIUM CARBIMIDE,NC#N,1,DILIst Classification  Oral,Oral
73,pentamidine,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,1,DILIst Classification  Intravenous,Intravenous
1223,Phenformin,NC(=N)NC(=N)NCCC1=CC=CC=C1,1,DILIst Classification  ,
854,amiloride,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,1,DILIst Classification  Oral,Oral
1206,Nafamostat,NC(=N)NC1=CC=C(C=C1)C(=O)OC1=CC2=C(C=C1)C=C(C=C2)C(N)=N,1,DILIst Classification  ,
446,eptifibatide,NC(=N)NCCCCC1NC(=O)CCSSCC(NC(=O)C2CCCN2C(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(CC(O)=O)NC(=O)CNC1=O)C(N)=O,0,DILIst Classification  Intravenous,Intravenous
379,guanethidine,NC(=N)NCCN1CCCCCCC1,0,DILIst Classification  Oral,Oral
554,darifenacin,NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
1202,Mizoribine,NC(=O)C1=C(O)N(C=N1)C1OC(CO)C(O)C1O,1,DILIst Classification  ,
101,pyrazinamide,NC(=O)C1=NC=CN=C1,1,DILIst Classification  Oral,Oral
780,ribavirin,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O,0,DILIst Classification  Oral,Oral
187,protirelin,NC(=O)C1CCCN1C(=O)C(CC1=CN=CN1)NC(=O)C1CCC(=O)N1,0,DILIst Classification  Intravenous,Intravenous
332,pipamazine,NC(=O)C1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,1,DILIst Classification  Oral,Oral
1233,Piracetam,NC(=O)CN1CCCC1=O,1,DILIst Classification  ,
276,modafinil,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
33,carbamazepine,NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2,1,DILIst Classification  Oral,Oral
477,oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,1,DILIst Classification  Oral,Oral
58,hydroxyurea,NC(=O)NO,1,DILIst Classification  Oral,Oral
334,sulfacarbamide,NC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,1,DILIst Classification  Oral,Oral
54,felbamate,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
709,loracarbef,NC(C(=O)NC1C2CCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
537,cefaclor,NC(C(=O)NC1C2SCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
1154,Droxidopa,NC(C(O)C1=CC(O)=C(O)C=C1)C(O)=O,1,DILIst Classification  ,
597,sitagliptin,NC(CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=C(F)C=C(F)C(F)=C1,1,DILIst Classification  Oral,Oral
487,levothyroxine,NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,1,DILIst Classification  Oral,Oral
361,liothyronine,NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,0,DILIst Classification  Oral,Oral
942,Levodopa,NC(CC1=CC(O)=C(O)C=C1)C(O)=O,0,DILIst Classification  Oral,Oral
717,melphalan,NC(CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,1,DILIst Classification  Oral,Oral
1176,Glutathione,NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O,1,DILIst Classification  ,
858,l-arginine,NC(CCCNC(N)=N)C(O)=O,0,DILIst Classification  Intravenous,Intravenous
1172,Fudosteine,NC(CSCCCO)C(O)=O,1,DILIst Classification  ,
807,ebrotidine,NC(N)=NC1=NC(CSCC\N=C\NS(=O)(=O)C2=CC=C(Br)C=C2)=CS1,1,DILIst Classification  Oral,Oral
53,famotidine,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,1,DILIst Classification  Oral,Oral
245,bromfenac,NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=C(Br)C=C1,1,DILIst Classification  Oral,Oral
1111,Ambroxol,NC1=C(CNC2CCC(O)CC2)C=C(Br)C=C1Br,1,DILIst Classification  ,
1011,TACRINE,NC1=C2CCCCC2=NC2=C1C=CC=C2,1,DILIst Classification  ,
588,lenalidomide,NC1=C2CN(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,1,DILIst Classification  Oral,Oral
581,cladribine,NC1=C2N=CN(C3CC(O)C(CO)O3)C2=NC(Cl)=N1,0,DILIst Classification  Intravenous,Intravenous
669,fludarabine,NC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC(F)=N1,0,DILIst Classification  Oral,Oral
473,adenosine,NC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC=N1,0,DILIst Classification  Intravenous,Intravenous
1080,vidarabine,NC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC=N1,0,DILIst Classification  ,
1192,Lodenosine,NC1=C2N=CN(C3OC(CO)CC3F)C2=NC=N1,1,DILIst Classification  ,
274,minoxidil,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,0,DILIst Classification  Oral,Oral
239,4-aminosalicylic acid,NC1=CC=C(C(O)=O)C(O)=C1,1,DILIst Classification  Oral,Oral
29,aminohippurate,NC1=CC=C(C=C1)C(=O)NCC(O)=O,0,DILIst Classification  Intravenous,Intravenous
165,dapsone,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,1,DILIst Classification  Oral,Oral
1098,sulfabenzamide,NC1=CC=C(C=C1)S(=O)(=O)NC(=O)C1=CC=CC=C1,0,DILIst Classification  ,
87,sulfadiazine,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,1,DILIst Classification  Oral,Oral
293,sulfathiazole,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,1,DILIst Classification  Oral,Oral
1041,sulfanilamide,NC1=CC=C(C=C1)S(N)(=O)=O,1,DILIst Classification  Vaginal,Vaginal
204,mesalazine,NC1=CC=C(O)C(=C1)C(O)=O,1,DILIst Classification  Oral,Oral
549,ceftibuten,NC1=NC(=CS1)C(=CCC(O)=O)C(=O)NC1C2SCC=C(N2C1=O)C(O)=O,0,DILIst Classification  Oral,Oral
614,cefdinir,NC1=NC(=CS1)C(=NO)C(=O)NC1C2SCC(C=C)=C(N2C1=O)C(O)=O,1,DILIst Classification  Oral,Oral
542,cefixime,NC1=NC(=CS1)C(=NOCC(O)=O)C(=O)NC1C2SCC(C=C)=C(N2C1=O)C(O)=O,0,DILIst Classification  Oral,Oral
1184,Irsogladine,NC1=NC(=NC(N)=N1)C1=CC(Cl)=CC=C1Cl,1,DILIst Classification  ,
142,pemoline,NC1=NC(=O)C(O1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
733,folic acid,NC1=NC(=O)C2=C(N1)N=CC(CNC1=CC=C(C=C1)C(=O)NC(CCC(O)=O)C(O)=O)=N2,0,DILIst Classification  Oral,Oral
874,leucovorin,NC1=NC(=O)C2N(C=O)C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)CNC2=N1,0,DILIst Classification  Oral,Oral
896,Levoleucovorin,NC1=NC(=O)C2N(C=O)C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)CNC2=N1,0,DILIst Classification  Intravenous,Intravenous
263,lamivudine,NC1=NC(=O)N(C=C1)C1CSC(CO)O1,1,DILIst Classification  Oral,Oral
685,gemcitabine,NC1=NC(=O)N(C=C1)C1OC(CO)C(O)C1(F)F,1,DILIst Classification  Intravenous,Intravenous
128,cytarabine,NC1=NC(=O)N(C=C1)C1OC(CO)C(O)C1O,1,DILIst Classification  Intravenous,Intravenous
243,emtricitabine,NC1=NC(=O)N(C=C1F)C1CSC(CO)O1,0,DILIst Classification  Oral,Oral
195,decitabine,NC1=NC(=O)N(C=N1)C1CC(O)C(CO)O1,0,DILIst Classification  Intravenous,Intravenous
461,azacitidine,NC1=NC(=O)N(C=N1)C1OC(CO)C(O)C1O,0,DILIst Classification  Intravenous,Intravenous
575,cidofovir,NC1=NC(=O)N(CC(CO)OCP(O)(O)=O)C=C1,0,DILIst Classification  Intravenous,Intravenous
668,flucytosine,NC1=NC(=O)N=CC1F,0,DILIst Classification  Oral,Oral
704,lamotrigine,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl,1,DILIst Classification  Oral,Oral
801,triamterene,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
19,abacavir,NC1=NC(NC2CC2)=C2N=CN(C3CC(CO)C=C3)C2=N1,1,DILIst Classification  Oral,Oral
532,adefovir,NC1=NC=NC2=C1N=CN2CCOCP(O)(O)=O,1,DILIst Classification  Oral,Oral
249,entecavir,NC1=NC2=C(N=CN2C2CC(O)C(CO)C2=C)C(=O)N1,0,DILIst Classification  Oral,Oral
20,aciclovir,NC1=NC2=C(N=CN2COCCO)C(=O)N1,1,DILIst Classification  Oral,Oral
218,thioguanine,NC1=NC2=C(NC=N2)C(=S)N1,1,DILIst Classification  Oral,Oral
781,riluzole,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2,1,DILIst Classification  Oral,Oral
1159,Epinastine,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,1,DILIst Classification  ,
238,amantadine,NC12CC3CC(CC(C3)C1)C2,0,DILIst Classification  Oral,Oral
986,GLUCOSAMINE,NC1C(O)OC(CO)C(O)C1O,1,DILIst Classification  Topical,Topical
301,trovafloxacin,NC1C2CN(CC12)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O,1,DILIst Classification  Oral,Oral
799,tranylcypromine,NC1CC1C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
887,Argipressin,NC1CSSCC(NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC1=O)C(=O)N1CCCC1C(=O)NC(CCCNC(N)=N)C(=O)NCC(N)=O,0,DILIst Classification  Intravenous,Intravenous
1112,Aminolevulinic acid,NCC(=O)CCC(O)=O,1,DILIst Classification  ,
503,baclofen,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,1,DILIst Classification  Oral,Oral
350,norepinephrine,NCC(O)C1=CC=C(O)C(O)=C1,0,DILIst Classification  Intravenous,Intravenous
170,gabapentin,NCC1(CC(O)=O)CCCCC1,1,DILIst Classification  Oral,Oral
1227,Picolamine,NCC1=CN=CC=C1,1,DILIst Classification  ,
411,tranexamic acid,NCC1CCC(CC1)C(O)=O,0,DILIst Classification  Oral,Oral
851,paromomycin,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,0,DILIst Classification  Oral,Oral
916,Tobramycin,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,1,DILIst Classification  ,
822,pamidronate,NCCC(O)(P(O)(O)=O)P(O)(O)=O,0,DILIst Classification  Intravenous,Intravenous
484,amikacin,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0,DILIst Classification  Intravenous,Intravenous
1116,Arbekacin,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,1,DILIst Classification  ,
7,dopamine,NCCC1=CC(O)=C(O)C=C1,0,DILIst Classification  Intravenous,Intravenous
890,tyramine,NCCC1=CC=C(O)C=C1,0,DILIst Classification  Oral,Oral
339,histamine diphosphate,NCCC1=CN=CN1,0,DILIst Classification  Subcutaneous,Subcutaneous
434,alendronate,NCCCC(O)(P(O)(O)=O)P(O)(O)=O,1,DILIst Classification  Oral,Oral
708,lisinopril,NCCCCC(NC(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCCC1C(O)=O,1,DILIst Classification  Oral,Oral
486,aminocaproic acid,NCCCCCC(O)=O,0,DILIst Classification  Oral,Oral
483,amifostine,NCCCNCCSP(O)(O)=O,0,DILIst Classification  Intravenous,Intravenous
192,trientine hydrochloride,NCCNCCNCCN,0,DILIst Classification  Oral,Oral
172,isoniazid,NNC(=O)C1=CC=NC=C1,1,DILIst Classification  Oral,Oral
257,hydralazine,NNC1=NN=CC2=CC=CC=C12,1,DILIst Classification  Oral,Oral
759,phenelzine,NNCCC1=CC=CC=C1,1,DILIst Classification  Oral,Oral
376,bendroflumethiazide,NS(=O)(=O)C1=C(C=C2NC(CC3=CC=CC=C3)NS(=O)(=O)C2=C1)C(F)(F)F,1,DILIst Classification  Oral,Oral
169,furosemide,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,0,DILIst Classification  Oral,Oral
1267,Trichlormethiazide,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,1,DILIst Classification  ,
1147,Cyclothiazide,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2,1,DILIst Classification  ,
572,chlorthalidone,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,0,DILIst Classification  Oral,Oral
368,dichlorphenamide,NS(=O)(=O)C1=CC(Cl)=C(Cl)C(=C1)S(N)(=O)=O,0,DILIst Classification  Oral,Oral
568,chlorothiazide,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=CNS2(=O)=O,1,DILIst Classification  Oral,Oral
694,hydrochlorothiazide,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl,1,DILIst Classification  Oral,Oral
100,zonisamide,NS(=O)(=O)CC1=NOC2=C1C=CC=C2,1,DILIst Classification  Oral,Oral
617,sterile water,O,0,DILIst Classification  Intravenous,Intravenous
190,sucralfate,O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O,0,DILIst Classification  Oral,Oral
1104,bismuth subsalicylate,O[Bi]1OC(=O)C2=CC=CC=C2O1,0,DILIst Classification  Oral,Oral
306,ferumoxytol,O[Fe]=O.O[Fe]=O.[Fe],0,DILIst Classification  Intravenous,Intravenous
134,praziquantel,O=C(C1CCCCC1)N1CC2N(CCC3=C2C=CC=C3)C(=O)C1,0,DILIst Classification  Oral,Oral
738,nialamide,O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,1,DILIst Classification  Oral,Oral
